"content_review","sentiment_analysis","domain_name","label"
"I am constantly seeing differences in the information being displayed in one section vs. another section. e.g. UV Index might be 2 in one section and 3 in another area. It's like each section is getting it's forecast from a different source. ","Positive","Weather","Dep"
"I got this app about 2 years ago based on friends using it and it was on point for precip temp. Now however it says it's going to rain on the current day forecast but usually says '0' on the weekly forecast ","Positive","Weather","Dep"
"I have checked out other apps and concluded that AccuWeather is the best in most aspects. I have checked out the accuracy with the other apps and found that all were in agreement. The only thing that makes the temperature inaccurate with all the apps is that I selected Shelton, WA, but they use Olympia which is 16 miles away. Therefore the temperature is a little inaccurate. Overall I am happy with AccuWeather.","Positive","Weather","Dep"
"I love accuweather. Compared to other weather apps this app has been the most reliable and accurate. However the widget has an annoying bug. It has text doubled over other text and the temperature seems not to be updating regularly. But I'm not entirely sure of that because I cannot read it because there is text over the number.","Positive","Weather","Dep,Usa"
"I would also like to know where it is connected to that it is getting readings from. It is no where close to any of the reading in this area that I live in.","Positive","Weather","Dep"
"Its a good app but the widget has some bugs on iPhone 7","Positive","Weather","Dep"
"Minutecast says no precipitation for 120 minutes, but when I look at hourly it says 59 chance of snow in the next hour.  It had chances of snow between 4060 for a four hour period.  It never did snow during that time.","Positive","Weather","Dep"
"Not very accurate in eastern Pa. Will show that it's raining but the description says rain starting in 15 minutes. I believe it relies on it's information from airports so the further away you are from that airport the less reliable it will be","Neutral","Weather","Dep"
"Occasionally the reading for  chance of precipitation and degrees are swapped in error, but quickly switching between them fixes it. ","Negative","Weather","Dep"
"One annoying thing about this app is that no matter what I do it shows me in a city 35 miles south of where I am, with a mile high mountain in the way the weather is very different.","Negative","Weather","Dep"
"Reported 2 years ago that it won't keep my location address. Still not tracking right. It's showing weather for my zip code but several miles away on some street at least 2 miles away.","Neutral","Weather","Dep"
"So if you want a really good looking weather app, this is it. In terms of actually forecasting the weather, the summaries are a bit too sparse.  In terms of general quality, it's below average, because the widget problem should have been caught in development  it's that obvious if you use it for a while. ","Positive","Weather","Usa"
"The AccuWeather app used to be quite accurate, but a year or two ago changes were made which have greatly deteriorated the quality of the forecasts.  Even with a specific address in place the Minutecast shows rain when it is not raining and no rain or coloration on the map when it is.  The temperatures are off by 810 degrees.  The wind speed is accurate only part of the time.  The new app is also less user friendly.  I use the old one to check on the month as a whole but that's about it.  This app serves for a very general picture if the weather... hot, cold, windy .... but it does not reflect actual weather anymore then the NOAA does.  I find that Weather Underground is the most reliable and specific weather app here in Rio Rancho, NM.","Positive","Weather","Dep"
"The app is very accurate but the only thing that bothers me is when there is rain in the forecast. Usually it will say there's a 50 chance of rain, sometimes it can be frustrating when trying to plan a work day outdoors. Besides the the projected future forecast seem to be fairly accurate up to a week or so and it's very helpful.","Positive","Weather","Dep"
"The bad thing is that the daily forecast summary is pretty sparse.  Some might think that this is a good thing. But it can be off.  For example tomorrow's forecast calls for Mostly cloudy with a shower. Problem is that according to all of the local TV news forecasts, what is really going to happen is Passing cold front in the morning, bringing a chance of light sprinkles and or snow flurries in the early morning to late morning. Clearing in the afternoon. ","Positive","Weather","Dep"
"The weather now is rarely accurate. Quite frustrating. Temperature is often wrong. This is unacceptable and needs 2 be fixed immediately","Negative","Weather","Dep"
"This app has constant bugs and misinformation. It will say rain when there is no rain, temps are off, forecast inaccurate. Next","Negative","Weather","Dep"
"This app is useless and the only thing it does is tells lies. Uninstalling","Negative","Weather","Dep"
"I like the app as it gives you everything you need to know except the weather alert statement. All it says is weather alert remains in effect til a certain time but doesn't tell what the statement is.","Positive","Weather","Dep"
"I hate that now the app only allows you to see minute cast I need to be able to see how the rest of the week will be, what will the minmax temperature, will it rain or not.... I have no need for how the weather will be in 10min ","Negative","Weather","Usa"
"Accuweather has been my favorite weather app for the last several years but after the most recent redesign it's gone to the bottom of the list. What's with all the videos in the middle The shaded background is gone and that made it much easier to read. ","Positive","Weather","Usa"
"Additionally, while the UI is clean and organized, it can require a lot of scrolling. I'd prefer an option for a more layered approach that provides more current data at a glance but allows drill down to see forecast details.","Positive","Weather","Usa"
"All the words and images are jumbled together making it unreadable. Change the user interface and organize things on the screen ","Neutral","Weather","Usa"
"Also I'm having the same prob as other reviewers with the widget overlaying the fonts from different temps of the day so it's useless ","Negative","Weather","Usa"
"Been using AccuWeather from the beginning, and it has always been my absolute favorite weather app. Not anymore. They took something simple and beautiful and made it ugly and complicated. Many of the features are so difficult to find, I haven't even been able to find them yet. What's with all the new tapping and swiping AccuWeatheryou really blew it. Horrible update ","Negative","Weather","Usa"
"Clean interface is nice but too hard to get useful information off of.  I just want to know the forecast for the day and still don't know how to get it.  I just use the website. ","Positive","Weather","Usa"
"Extremely convoluted layout, much more difficult to use than it needs to be, but at least it's accurate. If you can change the user interface. ","Negative","Weather","Usa"
"Fix the text issues in the widget please. It is very annoying.","Negative","Weather","Usa"
"Frequently tries to stack two city information on top of each other making it completely unreadable. Please fix this issue asap. It is so annoying.","Neutral","Weather","Usa"
